S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,L8_B4,L8_B5,L8_B6,L8_B7,Year,Month,Predicted Soil Moisture
0.1769,0.2255,0.2904,0.3122,0.3082,0.08039,0.334573,0.210121,0.119715,2022,9,0.14719355
0.1385,0.1593,0.179,0.192,0.2109,0.299634,0.435635,0.319283,0.25914,2021,1,0.11320216
0.22445,0.26035,0.3046,0.33115,0.3315,0.198544,0.299538,0.337763,0.286943,2022,6,0.076402724
0.2792,0.31215,0.3269,0.34185,0.33095,0.15662,0.271543,0.287438,0.195588,2020,6,0.10782736
0.2941,0.3258,0.3323,0.3444,0.3353,0.27377,0.332098,0.401865,0.372055,2021,5,0.08507706
0.16525,0.199,0.23095,0.2538,0.26945,0.14639,0.248965,0.302068,0.22856,2022,10,0.11800051
0.2593,0.299,0.33,0.3496,0.3322,0.187131,0.308846,0.304928,0.235174,2021,9,0.15151185
0.274,0.3074,0.3294,0.34,0.3329,0.245858,0.319723,0.365496,0.330901,2019,10,0.13328287
0.1668,0.20935,0.27575,0.31295,0.3187,0.18885,0.30952,0.378875,0.301683,2019,5,0.0744213
0.1906,0.2259,0.27095,0.294,0.28875,0.107368,0.26805,0.220943,0.130165,2023,8,0.14100535
0.2328,0.267,0.2948,0.3179,0.3298,0.199589,0.300363,0.354634,0.294271,2021,3,0.07860384
0.1682,0.1946,0.2238,0.2393,0.2477,0.15123,0.240674,0.256871,0.218523,2023,12,0.10377184
0.0904,0.12145,0.179,0.20035,0.20875,0.095955,0.182126,0.229165,0.180023,2022,11,0.1079635
0.2744,0.3048,0.3169,0.333,0.3362,0.249598,0.324645,0.389875,0.35396,2022,4,0.056352954
0.1379,0.1865,0.2683,0.2974,0.29505,0.221493,0.27685,0.423398,0.322253,2020,9,0.15928003
0.17895,0.20685,0.22535,0.2447,0.25095,0.218358,0.331974,0.419259,0.346975,2019,5,0.078884624
0.207,0.2399,0.2858,0.3059,0.3129,0.186334,0.294368,0.288441,0.241719,2020,10,0.10713943
0.1017,0.1186,0.1375,0.1501,0.1467,0.216598,0.31898,0.350743,0.28906,2021,7,0.12246812
0.0926,0.12235,0.1636,0.1837,0.2038,0.185509,0.325965,0.334586,0.285705,2022,1,0.13114545
0.1571,0.1913,0.2599,0.2871,0.2849,0.116223,0.146253,0.028498,0.022998,2021,9,0.1551703
0.2199,0.2524,0.2912,0.313,0.293,0.192879,0.331355,0.308241,0.227474,2019,8,0.13375086
0.1325,0.1732,0.25465,0.29045,0.308,0.232493,0.32272,0.3038,0.272258,2019,3,0.07588388
0.2698,0.29555,0.30385,0.3162,0.3241,0.24077,0.298561,0.371945,0.350454,2022,3,0.0850517
0.2564,0.2941,0.3194,0.3384,0.3212,0.159893,0.377253,0.30523,0.227845,2021,8,0.124369144
0.32395,0.35365,0.35615,0.36915,0.36645,0.283808,0.33911,0.421019,0.381529,2022,5,0.057678632
0.1754,0.21715,0.2915,0.32125,0.31285,0.23043,0.333253,0.328894,0.262633,2020,6,0.099202976
0.15745,0.2045,0.29995,0.32495,0.33715,0.112056,0.280673,0.220131,0.162436,2020,1,0.11480884
0.1927,0.2357,0.2847,0.3073,0.2952,0.13099,0.322995,0.289473,0.194488,2020,9,0.15234399
0.08255,0.1354,0.25825,0.3053,0.3091,0.124789,0.353561,0.223404,0.145318,2019,10,0.13018651
0.29085,0.32125,0.3342,0.3473,0.3529,0.24231,0.310318,0.385791,0.350165,2023,5,0.091316685
0.2907,0.3131,0.3125,0.3232,0.3186,0.295963,0.349973,0.38278,0.344308,2019,4,0.07353979
0.2868,0.3146,0.3194,0.3295,0.323,0.262344,0.325855,0.395251,0.363173,2021,5,0.085728996
0.27175,0.2944,0.29825,0.3086,0.3135,0.218399,0.301779,0.315433,0.281126,2019,3,0.07880088
0.1722,0.21685,0.2804,0.31685,0.3159,0.268545,0.316711,0.385269,0.338643,2020,6,0.10064301
0.3121,0.3368,0.3388,0.3496,0.361,0.27619,0.3258,0.398249,0.376373,2021,4,0.07888639
0.23305,0.26455,0.2813,0.2958,0.30855,0.217038,0.292965,0.332153,0.28972,2022,3,0.079006664
0.12305,0.1881,0.30005,0.3297,0.32445,0.267335,0.353933,0.42579,0.369539,2021,6,0.110592745
0.23935,0.27225,0.29125,0.30705,0.32,0.21008,0.277208,0.330984,0.293281,2022,12,0.09492247
0.13275,0.17645,0.26525,0.29085,0.3069,0.109196,0.316986,0.256088,0.165943,2020,11,0.10525313
0.0666,0.1309,0.325,0.375,0.3852,0.04112,0.369374,0.139859,0.06906,2019,1,0.096758716
0.10205,0.143,0.2004,0.22005,0.23745,0.077393,0.24803,0.209255,0.140313,2021,11,0.10184174
0.0756,0.0996,0.1477,0.1679,0.1749,0.075963,0.198269,0.18522,0.126191,2022,10,0.11125075
0.0836,0.1288,0.262,0.2985,0.3214,0.231901,0.319379,0.346948,0.309025,2020,12,0.098985866
0.2588,0.2816,0.2893,0.3025,0.3084,0.243506,0.303264,0.392089,0.334504,2022,5,0.05791252
0.2742,0.30585,0.30775,0.3191,0.3009,0.182003,0.20964,0.048738,0.029048,2020,7,0.12827158
0.2162,0.2537,0.2995,0.3257,0.3228,0.171346,0.283725,0.344184,0.254066,2022,6,0.07867447
0.13115,0.16005,0.2068,0.22325,0.2282,0.088145,0.23703,0.255551,0.177094,2019,11,0.12765482
0.303,0.3349,0.343,0.3534,0.3555,0.30666,0.363063,0.469171,0.425859,2021,4,0.07517601
0.165,0.1905,0.2001,0.2204,0.2288,0.171745,0.255125,0.327835,0.269838,2023,5,0.08867506
0.19755,0.22575,0.23515,0.25515,0.2599,0.212885,0.293006,0.347828,0.293446,2023,5,0.084038965
0.10255,0.14495,0.22985,0.2561,0.27015,0.22999,0.28928,0.34659,0.331795,2019,12,0.1178342
0.1613,0.1907,0.21715,0.2362,0.2459,0.152426,0.257105,0.369264,0.314333,2023,5,0.09039442
0.2998,0.3272,0.3406,0.3504,0.3476,0.076045,0.27036,0.153788,0.099076,2019,3,0.079217486
0.21,0.248,0.2657,0.282,0.2786,0.346329,0.423205,0.326405,0.268614,2022,7,0.19227621
0.0652,0.1238,0.2837,0.3353,0.3446,0.153801,0.290875,0.283175,0.23714,2022,1,0.119721055
0.18995,0.2219,0.24455,0.26505,0.26915,0.649888,0.671461,0.542198,0.443775,2021,5,0.08666332
0.2653,0.289,0.3001,0.3099,0.3239,0.101386,0.254204,0.223335,0.151849,2021,12,0.10627414
0.2327,0.2481,0.2493,0.2586,0.2623,0.219265,0.259676,0.29984,0.254561,2023,3,0.09168994
0.2637,0.2935,0.298,0.3092,0.305,0.259745,0.318554,0.344266,0.33075,2020,4,0.074669376
0.27945,0.3084,0.31685,0.33335,0.32585,0.244359,0.312146,0.360478,0.314539,2021,5,0.08450652
0.0325,0.0792,0.2402,0.3174,0.322,0.037903,0.34626,0.126686,0.060673,2022,3,0.06742423
0.1727,0.21375,0.259,0.28085,0.28825,0.290655,0.402965,0.335205,0.279325,2019,10,0.12600966
0.2057,0.2342,0.2592,0.2753,0.2911,0.193663,0.27157,0.310854,0.278321,2023,12,0.10140428
0.108,0.1416,0.2112,0.2281,0.2275,0.095089,0.325649,0.213023,0.156868,2019,1,0.08694691
0.145,0.1891,0.2469,0.276,0.2852,0.108743,0.290765,0.300541,0.21063,2020,10,0.11095452
0.0913,0.0971,0.0395,0.044,0.0342,0.083718,0.276383,0.21371,0.130413,2020,9,0.13848507
0.23985,0.2645,0.2855,0.2985,0.3192,0.46451,0.489934,0.476143,0.39961,2021,1,0.106517054
0.27155,0.2925,0.29795,0.30755,0.31375,0.10085,0.190528,0.183598,0.138443,2020,12,0.109757446
0.1476,0.1848,0.2511,0.2816,0.291,0.157239,0.318265,0.309039,0.238721,2019,4,0.07698078
0.18775,0.23445,0.30495,0.34435,0.3545,0.296375,0.341929,0.411944,0.378559,2019,5,0.08618083
0.1943,0.2264,0.2587,0.28285,0.3102,0.059683,0.297695,0.141894,0.080349,2023,1,0.088547766
0.2126,0.2438,0.2754,0.2946,0.3144,0.186293,0.28884,0.344528,0.303608,2020,2,0.093464226
0.2776,0.30595,0.3104,0.32635,0.3137,0.147559,0.281278,0.282171,0.198516,2020,7,0.11959954
0.29155,0.31655,0.3166,0.32885,0.3267,0.278198,0.327175,0.426945,0.377253,2020,4,0.08051352
0.19215,0.2245,0.25395,0.27935,0.29625,0.188644,0.325649,0.376991,0.280975,2019,4,0.07461603
0.0928,0.164,0.2893,0.34,0.3502,0.087073,0.395128,0.218523,0.12219,2023,9,0.13560995
0.18745,0.2255,0.25535,0.2764,0.2747,0.258123,0.337666,0.397286,0.342286,2020,6,0.10439806
0.2178,0.2522,0.2829,0.308,0.3205,0.191311,0.3082,0.366528,0.310606,2019,4,0.07348801
0.0562,0.109,0.2534,0.3377,0.3248,0.496163,0.556278,0.298259,0.191215,2021,9,0.13580033
0.0648,0.1171,0.2221,0.2576,0.2637,0.076801,0.3874,0.211001,0.114985,2020,9,0.14774114
0.2253,0.2493,0.2547,0.262,0.2574,0.22064,0.304474,0.369855,0.335508,2019,5,0.07241967
0.1651,0.2216,0.309,0.3322,0.3258,0.219183,0.373348,0.370515,0.29258,2023,6,0.122143745
0.23625,0.28845,0.4273,0.4645,0.48325,0.121283,0.236494,0.20689,0.168528,2019,1,0.08118055
0.2011,0.2572,0.3235,0.355,0.3489,0.162271,0.310455,0.26464,0.198874,2023,9,0.134234
0.2584,0.29035,0.3129,0.32555,0.32405,0.130096,0.32613,0.257806,0.187929,2021,10,0.12361271
0.24595,0.27045,0.2789,0.29105,0.2928,0.203728,0.253448,0.295509,0.26607,2019,4,0.07204675
0.21945,0.26065,0.2932,0.3161,0.31195,0.180641,0.309548,0.258686,0.203961,2020,6,0.10162025
0.1616,0.18865,0.2233,0.23965,0.24185,0.218303,0.332029,0.304653,0.261505,2019,11,0.13217506
0.1121,0.15545,0.2534,0.2935,0.29935,0.097963,0.291989,0.205144,0.137796,2023,10,0.10881459
0.18745,0.21045,0.22885,0.24175,0.263,0.276603,0.342878,0.40577,0.387538,2019,12,0.11834424
0.227,0.2532,0.26815,0.2807,0.29305,0.17037,0.24253,0.28631,0.271928,2019,12,0.11998269
0.3063,0.3308,0.32775,0.3354,0.3351,0.269068,0.308145,0.375534,0.35649,2022,5,0.063058324
0.253,0.2768,0.28905,0.3006,0.3177,0.088351,0.251853,0.202999,0.133479,2019,1,0.08826968
0.2754,0.2898,0.2847,0.2944,0.3049,0.195615,0.267968,0.3346,0.318348,2020,1,0.12252267
0.18805,0.2237,0.2573,0.27695,0.28795,0.166025,0.276713,0.277208,0.23087,2020,10,0.107440576
0.1263,0.183,0.262,0.2992,0.2981,0.079125,0.377775,0.208485,0.1168,2020,9,0.14482348
0.2366,0.264,0.2803,0.2959,0.3026,0.264049,0.355143,0.409098,0.366596,2023,4,0.07946865
0.0966,0.14255,0.27675,0.337,0.3468,0.0651,0.370048,0.159123,0.097591,2022,2,0.08598112
0.1113,0.1452,0.19965,0.21335,0.2217,0.10877,0.213889,0.194488,0.151931,2023,12,0.11090661
0.0876,0.14725,0.2925,0.341,0.33075,0.139983,0.370433,0.244359,0.166864,2021,7,0.12545583
0.3006,0.3383,0.3523,0.36715,0.36035,0.39642,0.508373,0.41457,0.324975,2023,7,0.17284855
0.35555,0.40345,0.43015,0.43775,0.43335,0.13572,0.36969,0.26882,0.18621,2019,8,0.15309544
0.245,0.27195,0.28935,0.30325,0.3171,0.227914,0.299909,0.346123,0.30853,2020,11,0.09781661
0.2078,0.241,0.2652,0.2883,0.2911,0.201748,0.302301,0.376428,0.339798,2020,5,0.07351269
0.31225,0.34525,0.36065,0.37495,0.37375,0.277868,0.338326,0.404629,0.381501,2022,5,0.06680037
0.0994,0.1522,0.2311,0.2657,0.2677,0.101373,0.262096,0.217464,0.144795,2023,10,0.11269867
0.1469,0.1766,0.2135,0.2364,0.2464,0.142403,0.253778,0.310744,0.255428,2022,10,0.119917996
0.09245,0.1182,0.1565,0.1723,0.1862,0.096258,0.198626,0.228753,0.177396,2022,2,0.10025149
0.2776,0.30805,0.31735,0.3299,0.33415,0.307334,0.372729,0.403804,0.361495,2019,4,0.074045084
0.0445,0.0961,0.2667,0.3122,0.3254,0.487253,0.532229,0.465858,0.367133,2023,1,0.090238035
0.2516,0.27505,0.2863,0.29945,0.3114,0.219375,0.28103,0.33207,0.30402,2020,11,0.09756607
0.22555,0.2558,0.27545,0.2912,0.30585,0.214906,0.296568,0.352131,0.320988,2022,2,0.08394055
0.1445,0.1865,0.2352,0.2568,0.2691,0.144066,0.271653,0.31865,0.246325,2022,4,0.060415525
0.0572,0.1034,0.243,0.267,0.2762,0.415505,0.545154,0.323724,0.241623,2020,1,0.12208502
0.1883,0.2166,0.2322,0.252,0.2691,0.168445,0.26783,0.361206,0.311569,2022,4,0.06318611
0.11,0.1533,0.2423,0.2654,0.2601,0.237539,0.323958,0.376758,0.314938,2019,7,0.11443374
0.0304,0.0904,0.3409,0.4378,0.4601,0.328894,0.55086,0.181453,0.169531,2019,2,0.082973205
0.2272,0.2467,0.2589,0.2696,0.2751,0.279091,0.328041,0.396145,0.36815,2019,3,0.08036778
0.276,0.304,0.315,0.3279,0.3387,0.249501,0.321881,0.396585,0.364176,2021,4,0.06806299
0.1624,0.20685,0.24365,0.26265,0.27275,0.179321,0.330874,0.358649,0.253186,2022,6,0.0797427
0.2616,0.301,0.32505,0.34075,0.34555,0.252691,0.342383,0.373966,0.30721,2023,3,0.09653368
0.2927,0.3117,0.3114,0.317,0.3269,0.203508,0.25463,0.293556,0.260075,2019,1,0.08750915
0.0821,0.1371,0.255,0.2897,0.299,0.142306,0.342355,0.266785,0.197031,2019,10,0.1195802
0.16855,0.20345,0.2461,0.2739,0.2896,0.15596,0.289321,0.316409,0.234528,2021,3,0.08239174
0.20495,0.24025,0.2705,0.2917,0.2994,0.19325,0.298713,0.369525,0.32085,2023,4,0.078272685
0.0744,0.1356,0.2774,0.328,0.3473,0.204883,0.278473,0.31084,0.285155,2019,1,0.090098895
0.20755,0.23635,0.26075,0.27895,0.28895,0.193718,0.287809,0.341585,0.300885,2021,3,0.079581186
0.22225,0.25715,0.2866,0.3049,0.2946,0.279476,0.330448,0.401178,0.347896,2020,6,0.10136143
0.0849,0.1071,0.1451,0.1606,0.1673,0.258838,0.324301,0.402209,0.365455,2021,1,0.09948951
0.1833,0.2472,0.344,0.3839,0.3733,0.220846,0.320699,0.343771,0.287121,2022,9,0.16035141
0.1387,0.1905,0.3102,0.3572,0.3501,0.203466,0.377926,0.35627,0.282845,2021,8,0.11968569
0.2543,0.2875,0.3044,0.3219,0.3316,0.233056,0.310551,0.384554,0.348598,2022,3,0.084272325
0.1668,0.20835,0.2691,0.2945,0.29705,0.119935,0.256651,0.216281,0.163619,2023,10,0.115385756
0.1317,0.17205,0.2484,0.2777,0.2968,0.123111,0.287905,0.289294,0.215553,2021,3,0.09011886
0.2842,0.30835,0.31295,0.3243,0.32085,0.287823,0.343895,0.417733,0.405248,2021,10,0.1300297
0.154,0.1849,0.2136,0.2321,0.2418,0.415821,0.464111,0.425171,0.356903,2022,12,0.10064253
0.20915,0.23885,0.2615,0.2777,0.2811,0.183254,0.263334,0.279971,0.241293,2022,5,0.05680237
0.0921,0.1261,0.1943,0.2136,0.2198,0.090716,0.199259,0.170824,0.130674,2023,12,0.11681512
0.1287,0.14895,0.1609,0.17545,0.1807,0.271405,0.333335,0.404093,0.372303,2022,6,0.08547457
0.074,0.1364,0.2726,0.3338,0.3492,0.10063,0.315886,0.185,0.132516,2022,3,0.07633063
0.136,0.1846,0.3111,0.3446,0.3702,0.113211,0.292484,0.276369,0.193841,2023,1,0.09357486
0.16665,0.226,0.3258,0.36495,0.3604,0.093274,0.289803,0.244043,0.154365,2023,9,0.13270156
0.2115,0.244,0.2635,0.2844,0.2927,0.170631,0.277661,0.351664,0.290903,2022,5,0.05807249
0.21245,0.22555,0.22455,0.2316,0.2423,0.185715,0.217175,0.261395,0.20249,2020,2,0.10091855
0.2451,0.27305,0.2955,0.31095,0.3245,0.164568,0.248484,0.282378,0.252843,2021,12,0.09806564
0.09985,0.14425,0.21535,0.24675,0.2424,0.186925,0.357618,0.343125,0.259773,2020,9,0.1436955
0.31905,0.3457,0.33925,0.35195,0.3398,0.222469,0.246834,0.136339,0.091775,2019,6,0.10959278
0.1529,0.21885,0.3276,0.369,0.359,0.478233,0.56296,0.429173,0.309905,2022,8,0.2041734
0.3369,0.361,0.3648,0.3754,0.3735,0.296788,0.35583,0.405853,0.375355,2019,4,0.08321083
0.2024,0.2618,0.3795,0.428,0.42405,0.496121,0.585661,0.448643,0.342176,2023,8,0.1497026
0.1524,0.1827,0.1923,0.2126,0.2115,0.145345,0.237773,0.335288,0.269068,2023,6,0.1306393
0.1377,0.1779,0.2385,0.2674,0.2791,0.484791,0.546185,0.219815,0.176571,2021,10,0.12684591
0.1465,0.1949,0.2808,0.3201,0.3209,0.621659,0.619748,0.25287,0.239711,2021,6,0.10696332
0.2082,0.2745,0.3466,0.3866,0.3844,0.38168,0.546185,0.420263,0.322074,2023,8,0.1381472
0.2806,0.3076,0.3148,0.3297,0.3346,0.259195,0.328866,0.404725,0.376441,2019,4,0.07403325
0.05585,0.11045,0.27575,0.3147,0.30575,0.061718,0.287671,0.149539,0.085973,2022,12,0.102646194
0.2456,0.2695,0.2763,0.2882,0.2965,0.204236,0.26134,0.333995,0.297228,2020,4,0.073637955
0.2278,0.2609,0.2869,0.3038,0.2856,0.277565,0.331053,0.385833,0.31172,2020,7,0.1173854
0.20925,0.2464,0.28145,0.3049,0.2939,0.24792,0.31733,0.358223,0.310703,2023,8,0.13971694
0.2589,0.29355,0.3081,0.326,0.30535,0.387538,0.468704,0.286365,0.256335,2020,7,0.122990906
0.3038,0.312,0.2972,0.2999,0.3009,0.209503,0.277483,0.357013,0.299634,2021,10,0.12975113
0.2041,0.2435,0.2824,0.311,0.3167,0.197334,0.31744,0.371794,0.302343,2020,5,0.074476026
0.142,0.1638,0.1746,0.188,0.1882,0.390906,0.429503,0.269343,0.224641,2021,5,0.08657481
0.2547,0.28815,0.3005,0.3226,0.3225,0.246229,0.331685,0.412604,0.370625,2023,5,0.08447093
0.2953,0.3241,0.3264,0.342,0.3323,0.152963,0.226635,0.274925,0.213738,2021,6,0.10570737
0.1957,0.2302,0.2696,0.2844,0.299,0.178428,0.275984,0.315226,0.271474,2021,11,0.10104109
0.075,0.1196,0.256,0.2999,0.3083,0.088723,0.303374,0.15475,0.105498,2023,2,0.08867702
0.2758,0.3008,0.2996,0.3118,0.2903,0.406568,0.43965,0.353891,0.325938,2019,8,0.15394703
0.1171,0.1443,0.17915,0.19425,0.20555,0.136531,0.278115,0.300871,0.234624,2022,11,0.10513495
0.22225,0.2534,0.2934,0.31665,0.32335,0.084103,0.278019,0.215814,0.145785,2022,11,0.09620592
0.2061,0.2307,0.2504,0.2642,0.2665,0.237525,0.322349,0.387276,0.345435,2019,5,0.07259208
0.12135,0.148,0.1839,0.2026,0.2174,0.26497,0.324838,0.368728,0.337955,2021,1,0.10337559
0.1548,0.20705,0.312,0.3489,0.34605,0.135583,0.342561,0.255744,0.188396,2023,10,0.11324383
0.2219,0.26325,0.2843,0.30225,0.3018,0.224215,0.328248,0.35803,0.278143,2023,6,0.12956746
0.17295,0.20295,0.2352,0.2474,0.25885,0.537825,0.556374,0.431084,0.421294,2021,12,0.104602545
0.0749,0.134,0.27805,0.34675,0.35635,0.072484,0.317784,0.158174,0.10151,2022,3,0.078345604
0.29035,0.3144,0.3142,0.3247,0.32745,0.262853,0.306165,0.390301,0.360368,2022,5,0.06220909
0.1117,0.1526,0.209,0.2261,0.2371,0.198998,0.39004,0.256665,0.207633,2022,12,0.09826903
0.1922,0.247,0.3355,0.3622,0.3546,0.545965,0.573493,0.453538,0.341186,2023,7,0.18334486
0.243,0.26875,0.27655,0.28945,0.29715,0.220544,0.284,0.357906,0.325319,2022,4,0.05735055
0.1723,0.2113,0.25815,0.286,0.30445,0.167249,0.323999,0.346398,0.26882,2019,4,0.0753455
0.0957,0.1636,0.2668,0.2996,0.2972,0.292195,0.567236,0.368879,0.241856,2019,9,0.11865433
0.19565,0.23285,0.2656,0.2875,0.30435,0.156441,0.288593,0.259305,0.174028,2021,3,0.0817787
0.2444,0.28135,0.2944,0.31305,0.31515,0.223418,0.330668,0.401205,0.34395,2021,5,0.07935684
0.1679,0.1952,0.2065,0.2323,0.236,0.153183,0.253668,0.311995,0.24165,2023,6,0.12906097
0.1964,0.2388,0.2963,0.3194,0.3167,0.208183,0.317866,0.344651,0.277661,2020,8,0.15006688
0.2152,0.255,0.3094,0.3373,0.322,0.232905,0.286228,0.346893,0.30039,2020,8,0.13742082
0.1025,0.14975,0.20605,0.23445,0.25555,0.676329,0.753893,0.500975,0.325181,2022,12,0.09162092
0.0508,0.10695,0.2594,0.3016,0.3074,0.044805,0.321868,0.171896,0.082123,2019,10,0.12884997
0.23725,0.2673,0.28345,0.2998,0.30365,0.220475,0.292993,0.375603,0.353438,2023,4,0.081387624
0.1597,0.20195,0.26615,0.29365,0.3046,0.184973,0.236081,0.265974,0.234981,2020,3,0.10065827
0.2585,0.2907,0.3089,0.3227,0.3382,0.225948,0.2961,0.342273,0.311899,2022,12,0.10204105
0.09455,0.16555,0.3238,0.36365,0.34445,0.34769,0.577246,0.419039,0.279408,2021,9,0.15611623
0.1557,0.1946,0.3031,0.3517,0.3323,0.251165,0.360849,0.398345,0.323531,2020,7,0.13022079
0.1902,0.2193,0.237,0.2539,0.2667,0.180765,0.276781,0.355198,0.303511,2019,4,0.07180288
0.15335,0.20085,0.2922,0.32845,0.3359,0.153554,0.343098,0.27707,0.214329,2022,10,0.11628601
0.2455,0.2771,0.2906,0.3043,0.3065,0.280631,0.325635,0.418833,0.397589,2019,5,0.068434455
0.1313,0.1669,0.224,0.2434,0.2534,0.386823,0.44548,0.2906,0.252169,2019,11,0.12735434
0.3308,0.3706,0.3855,0.4061,0.4162,0.29632,0.393354,0.507396,0.416619,2022,4,0.07142703
0.29545,0.32555,0.32845,0.33965,0.32765,0.307073,0.346315,0.448189,0.372633,2020,6,0.10398139
0.2767,0.3046,0.32915,0.34165,0.34125,0.03177,0.216295,0.11603,0.059628,2023,8,0.1514828
0.26845,0.3097,0.3341,0.35095,0.3395,0.166988,0.388418,0.290628,0.20249,2022,9,0.15691487
0.1481,0.19045,0.25325,0.2827,0.2897,0.124816,0.286846,0.274609,0.195876,2023,4,0.08207876
0.28285,0.30995,0.3154,0.32665,0.32765,0.273825,0.333088,0.408768,0.387428,2020,4,0.079132974
0.2271,0.2528,0.2662,0.2803,0.2883,0.249158,0.328096,0.401906,0.361248,2020,4,0.07813788
0.11015,0.1683,0.2591,0.29765,0.3149,0.0959,0.304446,0.229536,0.162519,2022,3,0.07977149
0.2535,0.2802,0.29895,0.3108,0.3245,0.300789,0.412535,0.34978,0.290119,2021,12,0.101261035
0.196,0.24905,0.33295,0.3631,0.34905,0.198145,0.43998,0.328303,0.233524,2019,8,0.14954707
0.0619,0.1025,0.1847,0.2107,0.2273,0.220049,0.321263,0.36001,0.31601,2020,12,0.104129635
0.0589,0.1124,0.27595,0.32405,0.3394,0.343524,0.471069,0.358071,0.282625,2022,1,0.124520004
0.0867,0.13115,0.25745,0.28955,0.31205,0.565188,0.562011,0.117213,0.067424,2021,12,0.08816858
0.11585,0.16365,0.26715,0.30615,0.32605,0.089809,0.326983,0.215635,0.14606,2020,2,0.09506085
0.1416,0.1794,0.2402,0.2665,0.2749,0.105236,0.296939,0.238721,0.185069,2022,2,0.088178895
0.2304,0.2607,0.2695,0.288,0.2913,0.112689,0.177066,0.206285,0.160278,2019,5,0.069363005
0.1123,0.1383,0.1664,0.1839,0.207,0.10096,0.215566,0.267308,0.208568,2023,2,0.09600134
0.10945,0.15625,0.2126,0.24025,0.2573,0.127718,0.287328,0.263018,0.173093,2022,12,0.09826911
0.3019,0.3324,0.3358,0.3525,0.3354,0.47672,0.563441,0.330668,0.245899,2021,8,0.1276634
0.1669,0.21165,0.28685,0.3138,0.32315,0.252911,0.315515,0.373843,0.345284,2021,10,0.12850975
0.2029,0.2336,0.2528,0.2614,0.2605,0.197348,0.234995,0.309053,0.237745,2022,7,0.18728212
0.0698,0.1051,0.19325,0.2194,0.23095,0.095598,0.176956,0.18643,0.158311,2021,12,0.100547716
0.169,0.2115,0.2569,0.2799,0.278,0.16003,0.286544,0.316051,0.243768,2023,6,0.13051568
0.2265,0.26295,0.2911,0.31315,0.32265,0.138223,0.301628,0.23934,0.173258,2019,5,0.07477061
0.15,0.1837,0.2174,0.2366,0.2471,0.458281,0.459491,0.088998,0.056204,2020,3,0.09370918
0.11105,0.1505,0.18585,0.20495,0.2134,0.097495,0.208375,0.209998,0.154008,2022,3,0.08994466
0.2736,0.2974,0.3002,0.3113,0.3203,0.255084,0.305574,0.372028,0.345188,2021,3,0.084575824
0.1309,0.1694,0.2205,0.2365,0.2458,0.115054,0.227625,0.230128,0.168404,2023,11,0.104267634
0.22855,0.26205,0.28645,0.3033,0.304,0.205873,0.2829,0.31205,0.276245,2022,10,0.112727694
0.3629,0.3996,0.4066,0.4158,0.4127,0.258288,0.329788,0.398345,0.369223,2019,3,0.07343454
0.18655,0.23095,0.33735,0.3807,0.36465,0.822973,0.839308,0.502983,0.32701,2021,7,0.111684285
0.1193,0.17295,0.29385,0.34615,0.3486,0.148068,0.348075,0.27388,0.194199,2023,7,0.1705973
0.08085,0.12565,0.2371,0.27785,0.2955,0.216103,0.471138,0.2774,0.205584,2019,2,0.104275815
0.2409,0.2644,0.2785,0.2883,0.3011,0.264173,0.316326,0.370433,0.344871,2019,1,0.08731867
0.21035,0.24285,0.26455,0.27915,0.2992,0.09282,0.216171,0.168954,0.127786,2020,12,0.098968826
0.2169,0.2524,0.2917,0.31255,0.305,0.190088,0.305395,0.351018,0.306715,2019,6,0.08237948
0.1788,0.216,0.2773,0.301,0.3073,0.172281,0.283148,0.290683,0.254396,2023,11,0.10467561
0.3076,0.3374,0.3358,0.3535,0.333,0.269494,0.333239,0.394509,0.355954,2021,6,0.105651975
0.3105,0.3377,0.3332,0.3495,0.3273,0.390975,0.51346,0.384595,0.269411,2021,8,0.12503013
0.10975,0.1449,0.1822,0.19415,0.20145,0.137563,0.284509,0.266551,0.204388,2020,12,0.101162724
0.25615,0.2847,0.29005,0.3085,0.3055,0.223046,0.291356,0.368838,0.326653,2021,5,0.082460456
0.1924,0.2436,0.3104,0.3352,0.3304,0.154035,0.36155,0.31271,0.211208,2022,7,0.19081573
0.26035,0.2947,0.31775,0.33555,0.32175,0.256294,0.326776,0.370281,0.316299,2021,8,0.12512888
0.1779,0.2324,0.30345,0.326,0.32305,0.042963,0.365868,0.135665,0.062075,2022,9,0.16593198
0.20405,0.2312,0.2455,0.2606,0.27395,0.174894,0.24297,0.305849,0.261849,2023,3,0.09473388
0.23215,0.2557,0.25845,0.26845,0.25555,0.180889,0.26156,0.271501,0.196275,2021,9,0.14239411
0.2423,0.2774,0.2917,0.3094,0.3195,0.219595,0.307155,0.3863,0.354634,2020,4,0.07501035
0.0832,0.1613,0.2721,0.3161,0.329,0.110668,0.374214,0.180971,0.112785,2019,10,0.13224855
0.1665,0.2037,0.2554,0.2753,0.2871,0.171718,0.280205,0.292635,0.233744,2022,12,0.10064719
0.2439,0.2719,0.2879,0.3009,0.3092,0.236315,0.307348,0.313191,0.294601,2022,3,0.078451544
0.1763,0.2052,0.2405,0.2558,0.2649,0.166328,0.254988,0.307196,0.278858,2020,2,0.09560894
0.1801,0.2089,0.2247,0.2415,0.2488,0.213408,0.308516,0.380841,0.322418,2019,5,0.07698789
