S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,L8_B4,L8_B5,L8_B6,L8_B7,Year,Month,sm_surface
0.02915,0.02765,0.02305,0.02235,0.01955,0.063422,0.260529,0.22834,0.138401,2019,1,0.211605
0.04255,0.03975,0.03655,0.03575,0.0325,-0.00063,-0.00251,0.006002,0.005617,2019,1,0.106354
0.0902,0.13505,0.22235,0.251,0.2621,0.003032,0.0002,0.013262,0.01054,2019,1,0.257753
0.1549,0.1568,0.1435,0.1372,0.1366,0.007886,0.004586,0.010127,0.008409,2019,1,0.094466
0.03115,0.03165,0.02795,0.02725,0.0234,0.117158,0.259649,0.325511,0.232204,2019,1,0.128328
0.1068,0.1423,0.2015,0.2245,0.2317,0.152371,0.322569,0.328756,0.249474,2019,1,0.269632
0.03235,0.03245,0.0289,0.02745,0.0229,0.132461,0.236411,0.230444,0.158916,2019,1,0.149565
0.03225,0.0301,0.02755,0.0277,0.02425,0.108853,0.217175,0.223101,0.156249,2019,1,0.079215
0.0707,0.1078,0.1815,0.2058,0.2267,0.039896,0.195739,0.149401,0.086014,2019,1,0.064629
0.04835,0.099,0.1958,0.22975,0.2442,0.077172,0.31315,0.205694,0.127635,2019,1,0.099326
0.2741,0.29645,0.30035,0.30085,0.3035,0.034768,0.27091,0.160071,0.074904,2019,1,0.275836
0.1199,0.1607,0.2217,0.2481,0.2602,0.119151,0.253805,0.26453,0.192741,2019,1,0.103922
0.1135,0.1191,0.1107,0.1067,0.1053,0.125009,0.230237,0.298699,0.217285,2019,1,0.092787
0.033,0.07045,0.1631,0.19375,0.2092,0.001713,-0.00057,0.008917,0.007708,2019,1,0.146881
0.0511,0.0512,0.0449,0.04325,0.03765,0.026504,0.215154,0.12912,0.060796,2019,1,0.093528
0.1562,0.1827,0.2049,0.2107,0.2105,0.040309,0.060741,0.079194,0.06895,2019,1,0.086658
0.1022,0.1319,0.1722,0.1886,0.2005,0.066544,0.259814,0.187008,0.113211,2019,1,0.101776
